0.0,0.0
0.01,7862.585468880499
0.02,22238.750010816846
0.03,40855.192532861365
0.04,62900.683751043995
0.05,87906.37793659428
0.06,115555.93474667308
0.07,145617.12068853588
0.08,177910.00008653477
0.09,212289.80765977348
0.1,248636.78379405328
0.11,286849.7047061492
0.12,326841.5402628909
0.13,368536.4158549672
0.14,411867.41398289445
0.15,456774.9386865991
0.16,503205.47000835196
0.17,551110.5964368946
0.18,600446.2502920548
0.19,651172.0943822276
0.2,703251.0234927542
0.21,756648.7544532997
0.22,811333.4855163072
0.23,867275.6106671451
0.24,924447.4779733847
0.25,982823.1836100625
0.26,1042378.3950609311
0.27,1103090.1983872573
0.28,1164936.965508287
0.29,1185556.9196828674
0.3,1291954.6264854548
0.31,1357087.7183734786
0.32,1423280.0006922781
0.33,1490514.7880615394
0.34,1558776.1596971636
0.35,1628048.9027367854
0.36,1698318.4612781878
0.37,1769570.8904108217
0.38,1841792.8146284788
0.39,1914971.390100407
0.4,1989094.2703524262
0.41,2064149.5749717175
0.42,2140125.861001132
0.43,2217012.096732926
0.44,2294797.6376491934
0.45,2373472.2042880454
0.46,2453025.86184177
0.47,2533449.001316519
0.48,2614732.3221031274
0.49,2696866.815826011
0.5,2779843.7513521053
0.51,2863654.6608548667
0.52,2948291.3268397376
0.53,3033745.770047442
0.54,3120010.238160174
0.55,3207077.1952434545
0.56,3294939.3118631556
0.57,3324228.237299951
0.58,3413141.016518019
0.59,3563226.231551152
0.6,3654199.5094927927
0.61,3745934.0922168493
0.62,3838423.7133074654
0.63,3931662.258590468
0.64,4025643.7600668157
0.65,4120362.390179191
0.66,4215812.456388576
0.67,4311988.396039598
0.68,4408884.771495157
0.69,4506496.2655224595
0.7,4604817.676913995
0.71,4703843.916328288
0.72,4803570.002336439
0.73,4903991.057661574
0.74,5005102.305599236
0.75,5106899.066607671
0.76,5209376.755057821
0.77,5312530.876133495
0.78,5416357.022872909
0.79,5520850.873343456
0.8,5626008.187942034
0.81,5731824.8068138845
0.82,5838296.647383325
0.83,5945419.701990216
0.84,6053190.0356263975
0.85,6161603.783766749
0.86,6270657.150289832
0.87,6380346.405483413
0.88,6490667.884130457
0.89,6601617.983671494
0.9,6713193.1624394385
0.91,6825389.937963274
0.92,6938204.885337161
0.93,7051634.635651766
0.94,7165675.874484788
0.95,7280325.340447851
